,actual,prediction_day1,prediction_day2,prediction_day3,prediction_day4,prediction_day5,prediction_day6,prediction_day7
2022-07-15,1.399999976158142,2.9649138706959977,-0.05418842039784533,0.4231655777361163,-0.7562489946408268,3.0996385115042546,-0.8614364870078246,1.795662292828165
2022-07-16,6.200000286102295,6.587481176146131,6.01356660633677,6.841091760865957,4.826022676600205,6.367260674784272,5.776392566977807,9.180322558323931
2022-07-17,8.5,9.437316042832466,8.265339155662778,9.822384000998083,8.410444794297339,6.62706945113065,8.817571681463294,9.109783432431062
2022-07-18,2.6000001430511475,2.985202271892904,4.679979334705969,3.2548872011229717,2.9049605459393306,4.590200388388052,4.432067543160169,1.9708703945228114
2022-07-19,3.5,2.184681707648698,2.175596053988188,5.451634616678291,2.8304599961895773,3.3482652259671446,4.725560732998976,4.81972154472973
2022-07-20,6.099999904632568,6.101362045634765,7.3228561617177075,6.883199858647902,6.080128882452127,7.51486973101318,6.475313058300473,4.419732296823305
2022-07-21,5.599999904632568,3.4713301775888836,4.8123912789856576,4.744647576126957,4.744318162451169,6.113201520007252,4.1058222478741415,2.4444791414655196
2022-07-22,2.9000000953674316,1.0431322772256597,2.6374868885744442,1.6951913737041377,1.0608138193942696,2.7208160197237614,0.34086961522795267,1.4984311995215511
2022-07-23,7.400000095367432,8.06138354697495,6.270496292273176,8.70384953933782,7.436813554886094,9.046567119099885,7.658905377731608,9.636025540165312
2022-07-24,6.900000095367432,6.541357452738434,6.208882174861747,4.679427890847098,5.830230901692498,9.240037648724813,5.222094117869635,8.059684844665025
2022-07-25,11.0,11.274521168079682,10.239245639881789,13.123701283517683,11.026472680503042,10.319945230903606,15.095651803416164,11.277535142970342
2022-07-26,4.700000286102295,5.459220696035498,4.539155199545683,5.60360035549753,4.645201908583483,3.708935394393696,4.93881261432556,7.9900705993978605
2022-07-27,4.200000286102295,4.0362156073203765,2.5487303679754794,4.419961626727078,3.9319769917945204,3.6585551945299697,4.176526866936806,2.869352057593174
2022-07-28,0.30000001192092896,0.5247793245358422,-0.517135813565295,2.488511158359286,-0.19178600198215673,-0.07221645993643067,0.5768488405721957,2.0606336605666207
2022-07-29,1.8000000715255737,3.670155705135503,1.2829742185708781,4.952694423121944,2.0273461530135077,0.9272353170476475,0.5881659402244321,5.285845695351309
2022-07-30,1.600000023841858,1.7997465316892107,3.0479449897463677,1.853153509677245,-0.028191540440912544,1.198901963884773,2.108290482262879,4.389976680636124
2022-07-31,7.800000190734863,7.919355393088614,7.283473495180844,8.193548513808322,7.459077500241859,10.893486630293705,11.488272046696903,11.018704773239847
2022-08-01,4.0,3.0373535409792716,3.931238133803882,5.750849757561488,4.365058213167651,5.247931897226793,5.9122189595422245,4.389072399195944
2022-08-02,0.6000000238418579,0.2568784101989562,0.6978001750500304,0.6213526108255873,1.347340638481235,2.392382603849561,5.075786373799025,2.7718664122088206
2022-08-03,7.5,6.763207642413826,10.194834112897272,10.410211274848113,10.947291702989734,9.23670084613413,9.446172310913443,8.820600470335819
2022-08-04,9.699999809265137,9.707807774302937,11.42110758236233,7.435707479964675,8.060310031237899,9.323655163544844,10.200154113331031,9.119491928701423
2022-08-05,9.300000190734863,9.12236235952799,9.99279466067575,10.199394608785632,9.357395503683376,14.071580971288439,7.014776624232032,11.874450808582782
2022-08-06,7.5,6.145512496133137,7.670285988958555,8.197690098536404,6.062349026482019,7.019248100242298,6.750644349230834,7.256685384881854
2022-08-07,5.5,5.499929507738868,3.7489763301148065,5.841542952078477,7.815430160006111,6.638469662572844,5.2089106279919815,3.967349983532495
2022-08-08,2.299999952316284,1.8462968582487727,3.9025460893514774,1.2412256867676241,1.7653362283844813,1.2923250118853078,6.722262270201484,2.429379496070034
2022-08-09,0.9000000357627869,1.4281014342710874,1.3397289045820413,-0.3173375379569787,4.246112234290028,1.0819456028851555,-1.3341605389190105,-1.1431767499428545
2022-08-10,7.0,5.695294676544235,4.5105250414305225,8.67879545963626,7.144639892082285,4.520244371728773,6.921124622412592,8.173511868524141
2022-08-11,10.699999809265137,10.617655441383441,11.67961001174683,10.912905192695042,10.142584367636822,10.819894728097353,11.823739764618745,11.656823315678075
2022-08-12,9.600000381469727,8.900230677693319,10.455201972317692,11.273049263880152,11.163642637016144,6.83109918033302,10.0139786362646,8.56868014639077
2022-08-13,7.0,6.484209407959496,7.350573926579798,6.952916552287051,8.156654047566287,5.919991627044494,5.7831387118028825,8.908723561615039
2022-08-14,7.400000095367432,6.063704254595984,7.843231132944895,9.670495830681304,8.33614648933745,6.028805119080093,7.803708467831647,6.399053432133018
2022-08-15,7.700000286102295,8.012684595550553,7.23805851350726,8.246764985875602,7.065451212100002,5.841292696457511,8.459340501133603,13.255611248479006
2022-08-16,5.099999904632568,4.679923312177412,4.537182094165098,5.292700387953514,6.154400469354208,3.7664580207206146,5.064955805594798,3.9486505669671983
2022-08-17,6.5,7.116707674448672,5.738147430152641,8.411122190554742,7.148786435102106,5.779947532677646,5.242426089725061,2.3017776410764963
2022-08-18,11.199999809265137,10.218375686346585,9.663481061342605,11.42354118172629,8.8676815077288,14.70934821338365,8.792366011271792,11.61048749116493
2022-08-19,5.5,5.484037180372374,6.693406614305015,6.3313061759370015,7.210676165361598,7.171836783524993,4.983732708651345,2.797879524680818
2022-08-20,8.100000381469727,6.643642674611362,7.442160259553909,8.255438746693372,9.180786742356485,7.757220471802894,5.982178211696178,8.074532964990556
2022-08-21,2.4000000953674316,3.8772249577611517,2.4737283512211787,3.4515904775057766,2.027058898033374,4.826127987612592,1.6148115887506032,0.14058423061982417
2022-08-22,6.599999904632568,5.562507185063423,8.374684433135064,2.723235140182098,3.4249145025932393,4.432477982591974,11.70511778231463,5.62810768782279
2022-08-23,5.200000286102295,6.244827571273685,5.934441267352956,4.972571057183395,4.9535275493794435,6.24203108753814,2.949786609728082,4.463785669156244
2022-08-24,4.0,4.213587742802088,4.546295704658576,4.86217404297812,2.9203208746378477,5.456014268582457,4.790306483842806,3.959333231760733
2022-08-25,6.5,8.218700650839057,5.569613649200726,5.332429649148778,6.7772964288904936,4.5843104831780686,5.4557138879560885,5.412261815347213
2022-08-26,3.6000001430511475,3.7989032987020512,3.614629551921862,2.295370198157344,2.5445257111403787,4.207821627638862,1.5158683339055483,6.846753090163553
2022-08-27,8.5,8.497728589075102,6.772786700785689,7.698975824078711,11.089978533945422,7.4455911091561084,8.959903866580916,11.199822361107309
2022-08-28,5.200000286102295,3.7854021571433494,5.2469199099973,5.515018803535172,7.668029992700352,6.756535590182686,2.5406651637188102,8.748295502567553
2022-08-29,10.600000381469727,9.668357830332306,8.461366327947179,8.317992384081348,8.284754633164471,10.891636275644856,10.342545235504083,8.903916455412288
2022-08-30,7.900000095367432,6.838943335925137,10.243932066939996,9.662759405897274,4.982034645315194,6.344133341912908,5.7645555858109905,7.544202624969714
2022-08-31,3.799999952316284,3.7107678127212447,3.1062046600536175,1.7841024655567894,5.180625391629875,4.759969783338746,1.404234829984833,1.6994229386591648
2022-09-01,2.1000001430511475,1.5632221471410181,1.8471707160053032,-0.05944185837292704,0.17204206900782637,2.420984380689217,0.29269631486852044,3.212586917539496
2022-09-02,6.599999904632568,7.063460377692191,6.999457870524141,6.752377775524927,5.884124125487689,7.197012545612981,5.049173163544674,9.69054365727553
2022-09-03,2.700000047683716,3.6051884101512055,2.433723536271207,-0.24805589054155686,2.422578075999676,0.9148719355154764,4.290131131877368,-0.32868775420363416
2022-09-04,4.400000095367432,3.9734242290280926,3.2556671525337935,4.452536331743347,5.874227131697306,3.762519872932487,1.3975916943117976,6.130009410316533
2022-09-05,3.9000000953674316,4.143355771671314,4.082527019729837,3.4844045754499997,3.328451759267542,3.225436821972072,0.6481861464607772,5.108387652706558
2022-09-06,4.099999904632568,2.606357919050721,5.187032680665279,4.327340641847656,5.5859556239054875,5.65488250417873,6.323993198846027,5.517047264879515
2022-09-07,8.40000057220459,9.494406508186389,7.8834648385577495,9.89512265753339,9.331381509602098,5.5557163664508975,7.001410052660188,8.100342316763673
2022-09-08,12.199999809265137,13.270180151812593,13.7489421778166,11.82432390681126,13.282731464255537,11.217907959030828,12.901103448723914,16.588102368639237
2022-09-09,11.800000190734863,11.098774175491318,10.935479231986514,13.092234665411807,8.43274349226244,11.099290075340862,10.635922500857065,14.21075242068957
2022-09-10,10.300000190734863,10.030506458769128,9.496035746965761,10.276029360062731,11.882810354333252,11.628811268125613,10.674890669303501,10.319108343636984
2022-09-11,4.400000095367432,4.421668261718807,3.2664810901869856,5.616946752352183,4.556594569901396,1.8835104619404919,5.775917289498505,3.4993956855670647
2022-09-12,5.200000286102295,2.88206624707668,5.866027649325926,8.008990464970102,2.8512408926769326,1.6386246541223302,2.986039291272208,5.895766190567402
2022-09-13,4.900000095367432,5.348594915323827,5.572269422307489,5.209865321647063,5.047932242219304,4.987027871141074,6.805098325082881,2.263112686416996
2022-09-14,9.5,8.49967319298074,11.551484890136706,9.49206247569812,11.218594086611557,9.175971423171022,12.419116899517146,9.588288940508027
2022-09-15,7.300000190734863,6.2974340865042855,8.525347802431604,9.477612822844595,6.558883313577934,7.960196174271872,4.753117637503526,7.253403296292815
2022-09-16,10.100000381469727,10.033371084945971,9.025594065707715,8.637116098635225,11.125771051277761,10.01121915600505,8.89546604430765,13.001778079914747
2022-09-17,7.800000190734863,9.808805562044995,7.016742071260485,8.891337026204361,9.020536228049302,6.978199788281469,4.843409011275811,9.75283684322
2022-09-18,10.199999809265137,10.779498642837176,9.515762808553191,8.03054672624862,8.228061626345095,6.457398047269729,9.202283453410274,11.634552187498228
2022-09-19,3.799999952316284,4.501719997960912,5.027734647478717,4.205454059617349,5.343148355227507,2.599195599122985,4.100559903480213,5.07671091554349
2022-09-20,8.0,8.329026729316206,7.844035485663483,8.816788678239881,8.352205523270001,6.469332631450049,8.603060123492462,6.850195115566967
2022-09-21,12.100000381469727,11.382529159478008,11.389284777125388,12.487386596723594,11.967474495265128,13.03756828028596,7.922097995065452,12.463384223695481
2022-09-22,12.800000190734863,15.009635697657613,13.314648943037323,14.83026386372199,10.699678816000723,12.654618392933507,11.392776361371515,14.58003918283806
2022-09-23,9.199999809265137,7.972915560632357,8.185970230611773,10.039246776178498,8.199246659949265,8.132838256994573,8.315568382989033,4.3193097621126615
2022-09-24,9.199999809265137,7.926679986586409,6.266003707392569,10.119167781777424,11.703781316558281,8.835035360594645,5.771473085371366,10.55159011568766
2022-09-25,6.300000190734863,5.4681963175542965,6.4932927888159595,4.888303344687015,8.443003262492352,10.339122494418387,7.719822639808132,7.484040396639067
2022-09-26,12.40000057220459,11.116161071596713,9.265483838588139,11.673814489099357,12.097258470546858,8.654549006158666,13.832814590232285,12.623794164365334
2022-09-27,7.800000190734863,7.262084810418454,5.288114814008387,8.151068794013296,8.400884724307808,5.094794072297709,6.145633378851076,8.82361229589822
2022-09-28,9.199999809265137,7.911759119784225,9.247131327153323,12.3160230658713,8.066434341558729,9.724724598237424,7.926350284569631,12.5200231067396
2022-09-29,7.900000095367432,7.023907656871601,8.894517702336996,7.045312349014259,8.157733000754398,7.509919697933769,5.918149114751545,7.932956998451871
2022-09-30,7.300000190734863,6.391849739601035,6.036827105131172,7.895930675087689,8.87114271853637,6.136660662893946,5.635613433290345,5.651552454904903
2022-10-01,10.300000190734863,10.958828151824154,11.275235157648858,12.337561117188034,8.274735819133532,9.406464885190298,14.71516748021346,16.45939066062308
2022-10-02,6.800000190734863,6.8425180983222225,5.544123195285936,6.480092424417856,7.64207737030188,8.668072526422328,4.438814453637493,3.0393609308987517
2022-10-03,11.5,12.04526083691801,11.659971021248051,10.301866865599864,13.771567225352227,11.86492691064959,12.559239864991442,12.265090259955501
2022-10-04,14.300000190734863,14.694596424957899,16.976425705557297,13.544339461177158,15.209307108073933,16.30676617958115,14.096703167529887,14.93146227161823
2022-10-05,14.300000190734863,15.16876992971146,15.060069492520539,16.960540433966557,16.394797615533715,15.808191053112843,18.9785188593214,12.236615801242198
2022-10-06,14.600000381469727,16.309596395107736,15.515878440840163,14.509992982541768,15.034669206684306,11.133678833598061,16.614663101727412,13.790592860676853
2022-10-07,14.800000190734863,12.881320472060342,15.06782886836854,16.264628917309132,17.69875459236119,13.47935037167582,12.179009448898956,13.766690177181237
2022-10-08,8.90000057220459,9.074236561964007,7.458124027029771,9.719325915250748,6.690379505837148,7.370200665770227,8.6595117768412,14.048192157444955
2022-10-09,5.400000095367432,6.2669868479046436,6.4140818378722875,5.3027338556506365,3.4385110021774237,4.667147754038409,5.453568255428653,3.79402686687945
2022-10-10,4.599999904632568,6.235210608143013,4.631764848539368,4.814788099855887,4.4324374891788345,6.435203162425811,5.168929022071568,1.6432408430835732
2022-10-11,12.300000190734863,13.82646317423223,11.863205037884656,13.775875338785248,14.770112705610266,11.996246329111303,12.032623327765908,9.678718394093016
2022-10-12,14.699999809265137,15.042875338261085,16.159605035984583,17.517544871456316,12.189736138166039,17.039548934112183,15.309626360334464,20.146803752895217
2022-10-13,12.0,11.737485594743921,10.866916747029608,11.279979404956425,14.263346907386065,13.174291246016493,13.34727698785878,15.197501638276433
2022-10-14,9.5,11.973948978031853,10.274805829081904,7.926414055551174,8.879754568540255,11.251712244579135,10.76950798458903,8.62408326446424
2022-10-15,8.300000190734863,8.428004668507775,9.505851162209103,8.8733414548556,6.882066208572905,9.028354114757478,9.561529419049265,5.243907936438875
2022-10-16,10.800000190734863,10.692540047471052,10.335796994464655,11.417910563690985,8.976750113440234,9.52206482937071,10.093592786981436,12.00709509069792
2022-10-17,9.800000190734863,8.730913744711904,8.515066464830388,8.792986008623938,10.565083530185314,11.207143243789597,9.64295436267342,10.507263034870874
2022-10-18,13.100000381469727,12.48970055127848,11.617186970760894,13.112658925758641,12.2855749401551,12.008416193196203,11.239698444108004,12.274702246103038
2022-10-19,11.600000381469727,9.729136009047773,14.230923808225128,11.598580925982848,11.125854399247798,12.807778654814435,13.306584086276473,10.584857660668947
2022-10-20,13.300000190734863,12.282684388901142,13.768238587145014,14.19671389627087,14.264157610415257,13.746806460314309,11.426025138704764,14.093276924907164
2022-10-21,15.699999809265137,16.417029686840703,15.046587193344447,16.59622717853726,17.04360660971944,16.20870027556561,20.264970239984294,17.272220000611462
2022-10-22,15.5,15.114391917097791,14.413900152939236,14.44176392765463,16.196503800240748,16.814100751626857,19.12649064749209,14.843109799210625
2022-10-23,14.800000190734863,11.956513806458322,14.852800000609095,14.293777894570386,13.156147461399275,11.142608525316144,11.898670133217166,15.844104016760472
2022-10-24,15.600000381469727,14.096631816285425,16.868164439481404,17.88617357826825,15.826335297651365,15.10443688100139,12.945834744562946,15.724368221174968
2022-10-25,14.40000057220459,12.828193731065802,13.716593285041554,15.345988977648938,12.037292916588656,14.517232984251514,13.729581631786544,14.904022288141846
2022-10-26,14.300000190734863,13.178026076691188,16.55756695054381,14.476318158823357,12.795896090587535,12.864001449234365,17.208733486662577,17.390545804925903
2022-10-27,11.600000381469727,12.350055754505961,11.17874679805438,10.900813229917834,10.190662798941439,13.8646567699499,13.378414079741331,11.11101066305004
2022-10-28,10.0,12.99680462182276,9.849319112973703,13.083194365798633,9.480146719195211,10.007782192227687,11.293136074947016,6.665525658733465
2022-10-29,8.199999809265137,8.048960361283463,5.6751636029584525,7.536960434634312,10.225473218822891,6.841350893848859,10.705891542685842,11.186775275521535
2022-10-30,11.5,10.95832079061369,12.754463146279507,9.807726562794096,11.020576924552808,9.348921456941984,10.312414271300835,11.347750655492526
2022-10-31,13.699999809265137,13.43577201845971,12.100875801922522,12.423938091996845,11.90386564116642,13.087865322865444,12.641456978568964,12.866869586245796
2022-11-01,8.699999809265137,9.690307475152936,9.039864016356894,8.255275419105484,8.346515669819055,7.435761523378242,10.852495013338832,8.311935441129426
2022-11-02,6.800000190734863,8.574427352439555,5.848903893410035,5.973856618680658,8.676865139434504,8.761827905384447,8.8366270342865,7.277163485103834
2022-11-03,10.100000381469727,10.136022354307434,10.70239785523112,9.368343588012134,10.380629467768209,8.667181085456724,7.278206812779236,12.364663173583399
2022-11-04,9.5,8.936433470577448,8.053084758178821,7.561086725369016,8.938123603558397,9.888943685418905,10.006971008482882,7.864393551476509
2022-11-05,10.0,9.294041578225807,9.845849617712076,11.689238857516564,11.437701795004857,7.110336583242519,11.706664588062884,12.384921814585873
2022-11-06,12.100000381469727,12.736141415873877,11.905156548240953,10.468823318098842,10.552834531860086,11.56844007471079,11.786224667175352,8.901511544590432
2022-11-07,13.90000057220459,12.179410557492558,15.230062997049679,13.609891640790662,14.346517126673788,13.384942439883181,14.3805369273729,15.731892409428774
2022-11-08,15.300000190734863,14.784213822400826,16.595509718406166,15.993744521825224,14.932612406902667,16.427120649504264,15.041975707930005,16.502068162648396
2022-11-09,17.700000762939453,17.972147752828338,17.240830563509324,16.468573688761985,18.470310501074703,17.2956826948563,16.425742846404972,19.6103619323559
2022-11-10,19.700000762939453,18.744972611617793,20.135931340467046,18.392204135023608,21.822582048777278,19.32877338518869,19.710482756624025,18.85030812911285
2022-11-11,15.90000057220459,15.937874951063737,13.499337922611181,17.642460300595737,14.305489887428877,16.135510194295424,17.12628293524014,17.13816992944763
2022-11-12,16.5,15.964427768754382,16.259135761972665,18.207083188221485,14.733930700624814,15.957257676290723,19.02293937799448,17.26340453822924
2022-11-13,16.0,16.63954903398066,19.174580287536312,15.907577341065997,16.68166979805138,13.794248147619617,16.817415061959018,19.80589931950497
2022-11-14,12.600000381469727,13.161586703809192,12.33688388310208,16.294025740283065,10.365144318534844,13.572445537680725,16.30423670511462,11.351808884227886
2022-11-15,11.0,10.594910295460776,11.175210444162554,11.95529126238556,9.442889116821625,10.135403553309327,11.54316402871737,12.100200944500624
2022-11-16,8.40000057220459,9.456933739219933,10.099780439987164,7.450348964770636,8.44254772675428,7.813023749924507,11.668793747964113,9.544799772790451
2022-11-17,6.700000286102295,6.67691482917157,7.459627322192745,9.29962405507652,8.180065981182045,8.968477247372464,6.7179816664031735,2.1831135725908375
2022-11-18,12.199999809265137,12.218573623461747,10.3309351991767,12.4687997744328,11.05295270241366,12.280963106208436,14.145679036580285,14.247164997351554
2022-11-19,15.90000057220459,14.103949723322,18.88033087926027,15.73792982188138,14.294625528774976,16.96995869696514,16.470738023043417,15.251370862220316
2022-11-20,11.0,11.435832482051808,11.309881039077027,9.436332774235538,10.20985641308603,14.033943790847756,11.38110703722331,12.972143918629104
2022-11-21,10.199999809265137,9.442212187597725,9.984047461766517,11.170553394424596,10.378899591226237,11.348015367511428,11.953992901059776,7.884647830136746
2022-11-22,9.199999809265137,7.90587644327096,8.639935251627552,10.824926686040893,10.176893485004769,10.081900359162601,9.533292035879404,10.653106156123254
2022-11-23,12.800000190734863,15.991668392712986,14.049909185630181,11.367317799280112,13.2193139731144,14.108263332616264,13.953202147775865,11.016838470836358
2022-11-24,10.90000057220459,11.117446874743175,9.708677425035521,11.959056351770844,11.05800767626223,13.99910433720581,9.390190014706253,11.049520885173854
2022-11-25,10.100000381469727,8.816129836482876,10.371607487669731,9.985718493264264,13.039638538574469,8.935023291301013,10.212516284273917,9.388891711241559
2022-11-26,16.600000381469727,14.030741404641422,17.727662541643596,17.014388954216844,16.632369586519292,17.108384972779326,17.289917891262725,18.290876448969144
2022-11-27,14.300000190734863,13.35548367092425,15.631301901703617,16.022503574150484,12.452587823696035,16.7004264576599,14.364982776923274,13.309259214323955
2022-11-28,12.0,10.760874443782676,12.86684397525741,13.113567288101796,9.463685955182068,13.748433888229403,12.50307161766624,13.64458098550205
2022-11-29,12.699999809265137,11.767886060195153,11.759435773433609,13.721815257057212,10.862534002590124,13.322778415923171,12.136911770009638,11.466951466675207
2022-11-30,12.199999809265137,13.71348682066358,12.043711095361003,12.49483450290589,12.875239756140891,13.799825992784449,10.049937871915645,12.08041187807364
2022-12-01,12.5,11.56664608715397,12.289879772587536,11.870771706197411,15.015640517176053,11.607508282213013,12.351835376873362,13.655868846728795
2022-12-02,13.800000190734863,12.94269514203762,11.179244163394722,13.158453367717875,15.771453782118828,11.106025072031949,17.460470376096225,14.113875886698285
2022-12-03,13.199999809265137,14.047748421277621,12.774440198496347,12.733180591694609,11.712916384620472,13.043030696176844,12.623588169989985,14.186290015369185
2022-12-04,15.90000057220459,16.11127426546164,16.040000246320954,16.73014796433632,17.5171431848181,13.707358715860739,15.650456808304225,12.570372404962917
2022-12-05,16.700000762939453,18.131113847362503,16.273633132867268,15.962037029143508,15.86828176242423,13.839218852603057,17.99984937993626,15.004122500365707
2022-12-06,10.300000190734863,10.652255679928968,10.022372772530673,9.867215396301596,10.949213431526722,11.670094556514039,10.275511821631712,10.2999652469789
2022-12-07,14.40000057220459,14.236650189005125,15.205587970957126,13.988797523916109,15.089365687661248,13.577679595708101,15.672881726464718,16.475789738855728
2022-12-08,9.699999809265137,8.527169116694882,11.213927504725808,8.724280758444545,8.305214290820977,11.985991811496568,7.846364138924218,8.887008857970427
2022-12-09,11.300000190734863,11.472236856802395,12.218068551925473,10.106724642661542,9.520494763023146,13.180557684056595,10.506417910500655,13.887384373233235
2022-12-10,10.90000057220459,10.939128927707838,11.598579234240392,10.892331514061706,7.870324400999072,13.07976035086992,7.428576929125997,11.441700439810408
2022-12-11,16.899999618530273,16.870664648935833,15.19208147845359,14.629241358606787,18.7320008297591,19.058805900055827,18.913655594833457,15.51531859433893
2022-12-12,13.100000381469727,13.566512769577992,12.50331615249387,13.941954484156016,10.759282653794822,14.145512259425635,12.198332127930273,14.025055194627999
2022-12-13,9.5,7.660738640835644,10.325657857437465,8.904958259638892,10.286410190989248,11.136531477289326,12.799681746474402,7.396631691641334
2022-12-14,6.800000190734863,5.1531333330439395,8.573127591515997,5.8400724693760635,3.1232462957776552,7.479168595106927,8.008446011332484,8.280861576920932
2022-12-15,9.0,7.758097130271564,8.991982041184793,10.418717726386621,5.755801575637834,10.550290919651307,10.050175952376627,9.85242749856226
2022-12-16,11.100000381469727,10.923802746196413,8.847760406255446,13.218947696120555,10.342871499497337,10.16591492439031,14.317266808978717,11.542452087976534
2022-12-17,13.600000381469727,11.614028952084798,14.584040180506044,12.273559306237809,11.767645310092668,14.650054114253761,13.29562549779133,16.006881732243592
2022-12-18,15.800000190734863,15.360877100856708,15.34264904341604,15.243970233808438,18.26014193838112,17.25712796231381,14.684630496976641,15.465085240094735
2022-12-19,18.700000762939453,18.345262843157368,18.733849279164232,18.592150822968506,18.173057169029768,20.81748442714986,19.13533334936064,18.14607833545082
